iteration,time,component,value
0,0.0,1,0.0
0,0.0,2,0.0
0,0.0,3,0.0
0,0.0,4,0.0
0,0.0,5,0.0
0,0.0,6,0.0
0,0.003998823529411765,1,0.0
0,0.003998823529411765,2,0.0
0,0.003998823529411765,3,0.0
0,0.003998823529411765,4,0.0
0,0.003998823529411765,5,0.6031022000113683
0,0.003998823529411765,6,0.0
0,0.007995294117647059,1,0.0
0,0.007995294117647059,2,0.0024102802040454328
0,0.007995294117647059,3,0.0
0,0.007995294117647059,4,0.0
0,0.007995294117647059,5,2.295390276293376
0,0.007995294117647059,6,0.0
0,0.011989411764705882,1,0.0
0,0.011989411764705882,2,0.011578339013476035
0,0.011989411764705882,3,0.0
0,0.011989411764705882,4,0.0
0,0.011989411764705882,5,3.3051145577637833
0,0.011989411764705882,6,0.0
0,0.015981176470588235,1,0.0
0,0.015981176470588235,2,0.024771578654055465
0,0.015981176470588235,3,0.0
0,0.015981176470588235,4,0.0
0,0.015981176470588235,5,4.357354564505718
0,0.015981176470588235,6,0.0
0,0.01997058823529412,1,0.0
0,0.01997058823529412,2,0.04215486021668946
0,0.01997058823529412,3,0.0
0,0.01997058823529412,4,0.0
0,0.01997058823529412,5,5.208861243438806
0,0.01997058823529412,6,0.0
0,0.02395764705882353,1,0.0
0,0.02395764705882353,2,0.06292289639788254
0,0.02395764705882353,3,0.0
0,0.02395764705882353,4,0.0
0,0.02395764705882353,5,6.377234184281095
0,0.02395764705882353,6,0.0
0,0.02794235294117647,1,0.0
0,0.02794235294117647,2,0.08833429896512966
0,0.02794235294117647,3,0.0
0,0.02794235294117647,4,0.0
0,0.02794235294117647,5,8.049382975837304
0,0.02794235294117647,6,0.0
0,0.031924705882352945,1,0.0
0,0.031924705882352945,2,0.12038978293361119
0,0.031924705882352945,3,0.0
0,0.031924705882352945,4,0.0
0,0.031924705882352945,5,8.570361052794611
0,0.031924705882352945,6,0.0
0,0.035904705882352936,1,0.0
0,0.035904705882352936,2,0.15449981992373366
0,0.035904705882352936,3,0.0
0,0.035904705882352936,4,0.0
0,0.035904705882352936,5,9.787723071593666
0,0.035904705882352936,6,0.0
0,0.03988235294117647,1,0.0
0,0.03988235294117647,2,0.19343192781203747
0,0.03988235294117647,3,0.0
0,0.03988235294117647,4,0.0
0,0.03988235294117647,5,10.365555711189735
0,0.03988235294117647,6,0.0
0,0.04385764705882352,1,0.0
0,0.04385764705882352,2,0.2346380604568728
0,0.04385764705882352,3,0.0
0,0.04385764705882352,4,0.0
0,0.04385764705882352,5,10.905252340348218
0,0.04385764705882352,6,0.0
0,0.04783058823529412,1,0.0
0,0.04783058823529412,2,0.27796398651964455
0,0.04783058823529412,3,0.0
0,0.04783058823529412,4,0.0
0,0.04783058823529412,5,11.726823991552482
0,0.04783058823529412,6,0.0
0,0.05180117647058823,1,0.0
0,0.05180117647058823,2,0.3245263758978676
0,0.05180117647058823,3,0.0
0,0.05180117647058823,4,0.0
0,0.05180117647058823,5,11.399729925309753
0,0.05180117647058823,6,0.0
0,0.05576941176470588,1,0.0
0,0.05576941176470588,2,0.3697631865308909
0,0.05576941176470588,3,0.0
0,0.05576941176470588,4,0.0
0,0.05576941176470588,5,11.746815141381774
0,0.05576941176470588,6,0.0
0,0.05973529411764706,1,0.0
0,0.05973529411764706,2,0.41634967340335916
0,0.05973529411764706,3,0.0
0,0.05973529411764706,4,0.0
0,0.05973529411764706,5,11.465785714629622
0,0.05973529411764706,6,0.0
0,0.06369882352941177,1,0.0
0,0.06369882352941177,2,0.4617946523122853
0,0.06369882352941177,3,0.0
0,0.06369882352941177,4,0.0
0,0.06369882352941177,5,13.431332506198688
0,0.06369882352941177,6,0.0
0,0.06766,1,0.0
0,0.06766,2,0.5149985306044864
0,0.06766,3,0.0
0,0.06766,4,0.0
0,0.06766,5,14.007143091203124
0,0.06766,6,0.0
0,0.07161882352941176,1,0.0
0,0.07161882352941176,2,0.5704503382537788
0,0.07161882352941176,3,0.0
0,0.07161882352941176,4,0.0
0,0.07161882352941176,5,15.961870130703481
0,0.07161882352941176,6,0.0
0,0.07557529411764706,1,0.0
0,0.07557529411764706,2,0.6336030079591386
0,0.07557529411764706,3,0.0
0,0.07557529411764706,4,0.0
0,0.07557529411764706,5,17.206657591061262
0,0.07557529411764706,6,0.0
0,0.07952941176470589,1,0.0
0,0.07952941176470589,2,0.7016401563868527
0,0.07952941176470589,3,0.0
0,0.07952941176470589,4,0.0
0,0.07952941176470589,5,18.77888656937605
0,0.07952941176470589,6,0.0
0,0.08348117647058824,1,0.0
0,0.08348117647058824,2,0.775849897547481
0,0.08348117647058824,3,0.0
0,0.08348117647058824,4,0.0
0,0.08348117647058824,5,19.39693710130506
0,0.08348117647058824,6,0.0
0,0.08743058823529411,1,0.0
0,0.08743058823529411,2,0.852456389134635
0,0.08743058823529411,3,0.0
0,0.08743058823529411,4,0.0
0,0.08743058823529411,5,20.284004189090943
0,0.08743058823529411,6,0.0
0,0.09137764705882354,1,0.0
0,0.09137764705882354,2,0.9325185468456942
0,0.09137764705882354,3,0.0
0,0.09137764705882354,4,0.0
0,0.09137764705882354,5,21.715706139264277
0,0.09137764705882354,6,0.0
0,0.09532235294117647,1,0.0
0,0.09532235294117647,2,1.0181806205926978
0,0.09532235294117647,3,0.0
0,0.09532235294117647,4,0.0
0,0.09532235294117647,5,20.669218071361204
0,0.09532235294117647,6,0.0
0,0.09926470588235295,1,0.0
0,0.09926470588235295,2,1.0996659732481466
0,0.09926470588235295,3,0.0
0,0.09926470588235295,4,0.0
0,0.09926470588235295,5,21.0700801862566
0,0.09926470588235295,6,0.0
0,0.10320470588235293,1,0.0
0,0.10320470588235293,2,1.1826820891819974
0,0.10320470588235293,3,0.0
0,0.10320470588235293,4,0.0
0,0.10320470588235293,5,22.090549788350575
0,0.10320470588235293,6,0.0
0,0.10714235294117647,1,0.0
0,0.10714235294117647,2,1.2696668775838909
0,0.10714235294117647,3,0.0
0,0.10714235294117647,4,0.0
0,0.10714235294117647,5,22.833743231546862
0,0.10714235294117647,6,0.0
0,0.11107764705882353,1,0.0
0,0.11107764705882353,2,1.3595243730068607
0,0.11107764705882353,3,0.0
0,0.11107764705882353,4,0.0
0,0.11107764705882353,5,24.74060761179286
0,0.11107764705882353,6,0.0
0,0.11501058823529413,1,0.0
0,0.11501058823529413,2,1.4568277274141828
0,0.11501058823529413,3,0.0
0,0.11501058823529413,4,0.0
0,0.11501058823529413,5,25.32597243222494
0,0.11501058823529413,6,0.0
0,0.11894117647058823,1,0.0
0,0.11894117647058823,2,1.5563736967036688
0,0.11894117647058823,3,0.0
0,0.11894117647058823,4,0.0
0,0.11894117647058823,5,25.81888557013965
0,0.11894117647058823,6,0.0
0,0.12286941176470588,1,0.0
0,0.12286941176470588,2,1.6577963542550762
0,0.12286941176470588,3,0.0
0,0.12286941176470588,4,0.0
0,0.12286941176470588,5,26.564262896481438
0,0.12286941176470588,6,0.0
0,0.12679529411764706,1,0.0
0,0.12679529411764706,2,1.762084525179263
0,0.12679529411764706,3,0.0
0,0.12679529411764706,4,0.0
0,0.12679529411764706,5,27.13507247137867
0,0.12679529411764706,6,0.0
0,0.13071882352941178,1,0.0
0,0.13071882352941178,2,1.8685497801110842
0,0.13071882352941178,3,0.0
0,0.13071882352941178,4,0.0
0,0.13071882352941178,5,26.307881973953513
0,0.13071882352941178,6,0.0
0,0.13464,1,0.0
0,0.13464,2,1.971707627898363
0,0.13464,3,0.0
0,0.13464,4,0.0
0,0.13464,5,26.386378998453733
0,0.13464,6,0.0
0,0.1385588235294118,1,0.0
0,0.1385588235294118,2,2.0751111907734803
0,0.1385588235294118,3,0.0
0,0.1385588235294118,4,0.0
0,0.1385588235294118,5,26.80166656937655
0,0.1385588235294118,6,0.0
0,0.14247529411764703,1,0.0
0,0.14247529411764703,2,2.1800791296081314
0,0.14247529411764703,3,0.0
0,0.14247529411764703,4,0.0
0,0.14247529411764703,5,26.46447837797244
0,0.14247529411764703,6,0.0
0,0.14638941176470588,1,0.0
0,0.14638941176470588,2,2.2836642114475607
0,0.14638941176470588,3,0.0
0,0.14638941176470588,4,0.0
0,0.14638941176470588,5,27.261076358980752
