iteration,time,component,value
0,0.24367199999999997,1,0.0029281506557237874
0,0.24367199999999997,2,0.04304184910478047
0,0.24367199999999997,3,0.5150127811402363
0,0.24652799999999997,1,0.0030510781767670403
0,0.24652799999999997,2,0.044512725607716984
0,0.24652799999999997,3,0.580648797669339
0,0.24936799999999998,1,0.0031774943174929567
0,0.24936799999999998,2,0.04616176819309791
0,0.24936799999999998,3,0.5147074189090455
0,0.25219199999999997,1,0.003307855150870265
0,0.25219199999999997,2,0.04761530194409705
0,0.25219199999999997,3,0.46005293090787214
0,0.255,1,0.003441558918729291
0,0.255,2,0.04890713057408637
0,0.255,3,0.39703971136685606
0,0.25779199999999997,1,0.003578107627292138
0,0.25779199999999997,2,0.05001566544822261
0,0.25779199999999997,3,0.36768521686337785
0,0.26056799999999997,1,0.003716951114576404
0,0.26056799999999997,2,0.05103635961023535
0,0.26056799999999997,3,0.3906747778085911
0,0.263328,1,0.0038578114671006555
0,0.263328,2,0.052114621996987076
0,0.263328,3,0.448250835081175
0,0.266072,1,0.004000813989860386
0,0.266072,2,0.05334462228844981
0,0.266072,3,0.43450878237033796
0,0.2688,1,0.004146338119463277
0,0.2688,2,0.05452996224675609
0,0.2688,3,0.40758579219393104
0,0.271512,1,0.004294223377076479
0,0.271512,2,0.055635334915186026
0,0.271512,3,0.3821668375975468
0,0.274208,1,0.004444216240007823
0,0.274208,2,0.056665656709349026
0,0.274208,3,0.2933656919324654
0,0.276888,1,0.0045960801999888785
0,0.276888,2,0.05745187676372804
0,0.276888,3,0.24353522538220498
0,0.279552,1,0.00474913199968745
0,0.279552,2,0.058100654604146235
0,0.279552,3,0.23657356663528825
0,0.2822,1,0.0049029825330792285
0,0.2822,2,0.05872710140859647
0,0.2822,3,0.26346053257654745
0,0.284832,1,0.005057552263986653
0,0.284832,2,0.05942052953033794
0,0.284832,3,0.2583366628558598
0,0.287448,1,0.005212996369238017
0,0.287448,2,0.06009633824036887
0,0.287448,3,0.29169397451080215
0,0.29004800000000003,1,0.005369246848662979
0,0.29004800000000003,2,0.06085474257409697
0,0.29004800000000003,3,0.3755298853884498
0,0.292632,1,0.005526495503474444
0,0.292632,2,0.061825111797940716
0,0.292632,3,0.3163819788704517
0,0.2952,1,0.005685262390571557
0,0.2952,2,0.06263758071968004
0,0.2952,3,0.31235306082308606
0,0.297752,1,0.0058451134965681805
0,0.297752,2,0.06343470573090056
0,0.297752,3,0.41577938514311463
0,0.300288,1,0.006005983910301743
0,0.300288,2,0.06448912225162348
0,0.300288,3,0.3773739664177373
0,0.302808,1,0.006168496498375836
0,0.302808,2,0.06544010464699619
0,0.302808,3,0.20968146022806125
0,0.30531200000000003,1,0.006332358520411915
0,0.30531200000000003,2,0.06596514702340726
0,0.30531200000000003,3,0.2382493888304257
0,0.3078,1,0.006496479806206152
0,0.3078,2,0.06655791150281735
0,0.3078,3,0.24689035743999715
0,0.31027200000000005,1,0.006661010963441118
0,0.31027200000000005,2,0.06716822446640903
0,0.31027200000000005,3,0.23309090463821625
0,0.312728,1,0.006825976122730616
0,0.312728,2,0.06774069572820049
0,0.312728,3,0.2718573644373636
0,0.315168,1,0.0069912634203074244
0,0.315168,2,0.06840402769742765
0,0.315168,3,0.33776931449807057
0,0.31759200000000004,1,0.0071570747834459915
0,0.31759200000000004,2,0.06922278051577098
0,0.31759200000000004,3,0.347126422132109
0,0.32000000000000006,1,0.00732376323892797
0,0.32000000000000006,2,0.07005866094026511
0,0.32000000000000006,3,0.47546653161166363
0,0.322392,1,0.00749134355589708
0,0.322392,2,0.07119597688388019
0,0.322392,3,0.5371188052253217
0,0.324768,1,0.007660505196973179
0,0.324768,2,0.07247217116509555
0,0.324768,3,0.5940929511153765
0,0.327128,1,0.007831539520922802
0,0.327128,2,0.07387423052972782
0,0.327128,3,0.6113920989750303
0,0.329472,1,0.008004700717284485
0,0.329472,2,0.0753073336097253
0,0.329472,3,0.7145488329368002
0,0.3318,1,0.008180016189927926
0,0.3318,2,0.07697080329280218
0,0.3318,3,0.7841062616045895
0,0.334112,1,0.008357972687140888
0,0.334112,2,0.07878365696963202
0,0.334112,3,0.8641290518520882
0,0.336408,1,0.00853885996354316
0,0.336408,2,0.08076769727268439
0,0.336408,3,0.8812439221195438
0,0.338688,1,0.00872301031332488
0,0.338688,2,0.08277693341511695
0,0.338688,3,0.907356329732189
0,0.34095200000000003,1,0.008910417290576709
0,0.34095200000000003,2,0.08483118814563066
0,0.34095200000000003,3,0.8812047723053432
0,0.3432,1,0.009101117801528084
0,0.3432,2,0.08681213647377305
0,0.3432,3,0.8413557920317125
0,0.345432,1,0.009294882490137546
0,0.345432,2,0.08869004260158785
0,0.345432,3,0.7701294666974992
0,0.347648,1,0.009491419624542665
0,0.347648,2,0.0903966494997895
0,0.347648,3,0.8708662262873892
0,0.349848,1,0.009690292253442201
0,0.349848,2,0.09231255519762173
0,0.349848,3,0.909784540913106
0,0.352032,1,0.009891902873993809
0,0.352032,2,0.09429952463497597
0,0.352032,3,0.8366277586029601
0,0.3542,1,0.010096344243402437
0,0.3542,2,0.0961133336156272
0,0.3542,3,0.8557273175560812
0,0.356352,1,0.010303180137343266
0,0.356352,2,0.09795485880300787
0,0.356352,3,0.8606609041603571
0,0.35848800000000003,1,0.010512411715746493
