iteration,time,component,value
0,0.237912,1,-0.0023352300733015152
0,0.237912,2,-0.0033467044332919837
0,0.237912,3,0.3875346850849857
0,0.24080000000000001,1,-0.0023448953557048623
0,0.24080000000000001,2,-0.0022275042627665446
0,0.24080000000000001,3,0.38534270288503836
0,0.24367199999999997,1,-0.0023512927479475277
0,0.24367199999999997,2,-0.0011208000200807306
0,0.24367199999999997,3,0.49651571269085604
0,0.24652799999999997,1,-0.0023544937528048784
0,0.24652799999999997,2,0.00029724885536435287
0,0.24652799999999997,3,0.46578609630473733
0,0.24936799999999998,1,-0.0023536495660556435
0,0.24936799999999998,2,0.0016200813688698112
0,0.24936799999999998,3,0.54853385539782
0,0.25219199999999997,1,-0.002349074456269955
0,0.25219199999999997,2,0.0031691409765132513
0,0.25219199999999997,3,0.6199851623710906
0,0.255,1,-0.0023401755084079055
0,0.255,2,0.004910059312451294
0,0.255,3,0.6216228740368567
0,0.25779199999999997,1,-0.0023264666228075418
0,0.25779199999999997,2,0.006645630376762173
0,0.25779199999999997,3,0.7550176705908831
0,0.26056799999999997,1,-0.00230801835288165
0,0.26056799999999997,2,0.008741559430322465
0,0.26056799999999997,3,0.8382172563468947
0,0.263328,1,-0.0022838916488539594
0,0.263328,2,0.011055039057839928
0,0.263328,3,0.8970370122695677
0,0.266072,1,-0.002253556621679247
0,0.266072,2,0.013516508619507595
0,0.266072,3,0.9783657838874128
0,0.2688,1,-0.00221668358616523
0,0.2688,2,0.016185490477952466
0,0.2688,3,1.0314091127251346
0,0.271512,1,-0.0021727885359890233
0,0.271512,2,0.018982671991663022
0,0.271512,3,1.0026987085499932
0,0.274208,1,-0.0021216112522994992
0,0.274208,2,0.021685947709913837
0,0.274208,3,1.0535110259329379
0,0.276888,1,-0.00206349291243693
0,0.276888,2,0.024509357259414128
0,0.276888,3,1.112383594675982
0,0.279552,1,-0.0019981999846978506
0,0.279552,2,0.027472747155630944
0,0.279552,3,1.0978754567691817
0,0.2822,1,-0.0019254521502297403
0,0.2822,2,0.03037992136515572
0,0.2822,3,1.1251633465901727
0,0.284832,1,-0.0018454921971966514
0,0.284832,2,0.03334135129338102
0,0.284832,3,1.0695809889885897
0,0.287448,1,-0.0017582712222131663
0,0.287448,2,0.03613937516057518
0,0.287448,3,1.0567579506347626
0,0.29004800000000003,1,-0.0016643088467956692
0,0.29004800000000003,2,0.038886945832225614
0,0.29004800000000003,3,1.1343294216267183
0,0.292632,1,-0.0015638249787651992
0,0.292632,2,0.041818053057709026
0,0.292632,3,1.2644088497699604
0,0.2952,1,-0.0014564362185130017
0,0.2952,2,0.0450650549839183
0,0.2952,3,1.2408122867162013
0,0.297752,1,-0.0013414301981940424
0,0.297752,2,0.048231607939618046
0,0.297752,3,1.198735299006868
0,0.300288,1,-0.0012191148404591718
0,0.300288,2,0.051271600657899444
0,0.300288,3,1.2765931041071865
0,0.302808,1,-0.001089910406801264
0,0.302808,2,0.054488615280249585
0,0.302808,3,1.29188787034846
0,0.30531200000000003,1,-0.0009534709141395187
0,0.30531200000000003,2,0.05772350250760214
0,0.30531200000000003,3,1.3150019834738662
0,0.3078,1,-0.0008098548399006052
0,0.3078,2,0.0609952274424851
0,0.3078,3,1.3996813739665757
0,0.31027200000000005,1,-0.0006590746376627802
0,0.31027200000000005,2,0.06445523979893052
0,0.31027200000000005,3,1.4100088343952266
0,0.312728,1,-0.0005007725687166095
0,0.312728,2,0.06791822149620513
0,0.312728,3,1.4029033689377777
0,0.315168,1,-0.00033505210826586916
0,0.315168,2,0.07134130571641331
0,0.315168,3,1.4508284267841205
0,0.31759200000000004,1,-0.00016212078320928063
0,0.31759200000000004,2,0.07485811382293807
0,0.31759200000000004,3,1.3746048929831325
0,0.32000000000000006,1,1.813755487635582e-5
0,0.32000000000000006,2,0.07816816240524148
0,0.32000000000000006,3,1.310386884320709
0,0.322392,1,0.0002051157993496895
0,0.322392,2,0.08130260783253655
0,0.322392,3,1.264789618321296
0,0.324768,1,0.0003982907955597955
0,0.324768,2,0.08430774796566794
0,0.324768,3,1.2263569354778698
0,0.327128,1,0.0005972570807587696
0,0.327128,2,0.08720195033339567
0,0.327128,3,1.261128589465032
0,0.329472,1,0.0008016584523402501
0,0.329472,2,0.09015803574710173
0,0.329472,3,1.2312057752736782
0,0.3318,1,0.0010115463595595027
0,0.3318,2,0.09302428279193885
0,0.3318,3,1.203093979415343
0,0.334112,1,0.0012266185013744687
0,0.334112,2,0.09580583607234716
0,0.334112,3,1.2406235060148605
0,0.336408,1,0.0014465887009965743
0,0.336408,2,0.09865430764215724
0,0.336408,3,1.1555273342328127
0,0.338688,1,0.0016715205224206932
0,0.338688,2,0.10128890996420806
0,0.338688,3,1.2192831964183213
0,0.34095200000000003,1,0.0019008386145796647
0,0.34095200000000003,2,0.10404936712089918
0,0.34095200000000003,3,1.2470435388412975
0,0.3432,1,0.002134741591867443
0,0.3432,2,0.10685272099621439
0,0.3432,3,1.269612309956216
0,0.345432,1,0.0023732368651309945
0,0.345432,2,0.10968649567203667
0,0.345432,3,1.3238111298568542
0,0.347648,1,0.0026163021395402275
0,0.347648,2,0.11262006113579945
0,0.347648,3,1.3330367373861338
0,0.349848,1,0.002864066274038984
0,0.349848,2,0.11555274195804892
0,0.349848,3,1.3883483379119466
0,0.352032,1,0.003116433462475365
0,0.352032,2,0.11858489472804863
0,0.352032,3,1.389598308600615
0,0.3542,1,0.003373525514245775
0,0.3542,2,0.12159754386109477
0,0.3542,3,1.4036033822944642
0,0.356352,1,0.0036352034286348494
0,0.356352,2,0.12461809833979244
0,0.356352,3,1.3897566126069794
0,0.35848800000000003,1,0.0039013876866886496
0,0.35848800000000003,2,0.12758661846432098
0,0.35848800000000003,3,1.3347888138144022
0,0.360608,1,0.0041718713178330044
0,0.360608,2,0.13041637074960746
0,0.360608,3,1.3922709109346085
0,0.362712,1,0.004446267361890178
0,0.362712,2,0.13334570874621388
0,0.362712,3,1.396609246337796
0,0.3648,1,0.004724693201752277
0,0.3648,2,0.13626182885256724
0,0.3648,3,1.4393411130798917
0,0.366872,1,0.005007027711134791
0,0.366872,2,0.13924414363886872
0,0.366872,3,1.4025243257164308
0,0.368928,1,0.005293313670456305
0,0.368928,2,0.14212773365254172
0,0.368928,3,1.406458298460417
0,0.370968,1,0.005583254247107496
0,0.370968,2,0.14499690858140102
0,0.370968,3,1.4765029406262224
0,0.372992,1,0.0058767279900762475
0,0.372992,2,0.14798535053322845
0,0.372992,3,1.5268857971318972
0,0.375,1,0.006173882573946972
0,0.375,2,0.15105133721386932
0,0.375,3,1.6470273758469733
0,0.376992,1,0.006474776837676999
0,0.376992,2,0.15433221574655648
0,0.376992,3,1.6690570254390453
0,0.378968,1,0.0067797372959922
0,0.378968,2,0.15763027242882408
0,0.378968,3,1.7488771964981193
0,0.380928,1,0.007088692629952689
0,0.380928,2,0.16105807173396033
0,0.380928,3,1.8033501124654743
0,0.382872,1,0.007401789521403508
0,0.382872,2,0.16456378435259322
0,0.382872,3,1.8589547214699966
0,0.38480000000000003,1,0.007719068497635314
0,0.38480000000000003,2,0.16814784905558744
0,0.38480000000000003,3,1.8583542044897214
0,0.386712,1,0.008040567185029593
0,0.386712,2,0.17170102229457174
0,0.386712,3,1.9246015607705944
0,0.388608,1,0.008366112323300102
0,0.388608,2,0.1753500668537928
0,0.388608,3,1.9285041697393939
0,0.390488,1,0.008695770448985231
0,0.390488,2,0.17897565469290286
0,0.390488,3,1.9721989668778406
0,0.39235200000000003,1,0.009029381069332808
0,0.39235200000000003,2,0.18265183356716322
0,0.39235200000000003,3,1.9598831925486326
0,0.3942,1,0.00936692165776492
0,0.3942,2,0.186273697706993
0,0.3942,3,1.9057376235369885
0,0.396032,1,0.00970817507196413
0,0.396032,2,0.18976500903331278
0,0.396032,3,1.9367689632959084
0,0.39784800000000003,1,0.010052788328368634
0,0.39784800000000003,2,0.19328218147065823
0,0.39784800000000003,3,1.9335430339198072
0,0.399648,1,0.010400696255015813
0,0.399648,2,0.19676255893171382
0,0.399648,3,1.9081421051059564
0,0.401432,1,0.010751720660149993
0,0.401432,2,0.20016668444722285
0,0.401432,3,1.8935662263947033
0,0.4032,1,0.011105615358252682
0,0.4032,2,0.20351450953548866
0,0.4032,3,1.9314520815520755
0,0.4049519999999999,1,0.011462172778958842
0,0.4049519999999999,2,0.20689841358236774
0,0.4049519999999999,3,2.0062164135291902
0,0.40668799999999994,1,0.011821348424937836
0,0.40668799999999994,2,0.21038120527625445
0,0.40668799999999994,3,2.0238736842979708
0,0.40840799999999994,1,0.012183204098012993
0,0.40840799999999994,2,0.21386226801324695
0,0.40840799999999994,3,1.9838103009804016
0,0.410112,1,0.012547625402707574
0,0.410112,2,0.21724268076611764
0,0.410112,3,1.9395636299060444
0,0.41179999999999994,1,0.012914331047840772
0,0.41179999999999994,2,0.22051666417339896
0,0.41179999999999994,3,1.9738474037705331
0,0.41347199999999995,1,0.013283034910338698
0,0.41347199999999995,2,0.2238169370325033
0,0.41347199999999995,3,1.9689149812876288
0,0.41512799999999994,1,0.013653675758064521
0,0.41512799999999994,2,0.2270774602415156
0,0.41512799999999994,3,1.9412452241014573
0,0.41676799999999997,1,0.014026082792860614
0,0.41676799999999997,2,0.23026110240904205
0,0.41676799999999997,3,1.8971166283873564
0,0.41839199999999993,1,0.014400026823172889
0,0.41839199999999993,2,0.23334201981354302
0,0.41839199999999993,3,1.878471151405389
0,0.42,1,0.01477524079103308
0,0.42,2,0.23636260142500298
0,0.42,3,1.8365698287878305
0,0.42159199999999997,1,0.01515153005250168
0,0.42159199999999997,2,0.23928642059243319
0,0.42159199999999997,3,1.8463822131025394
0,0.42316799999999993,1,0.015528645451355346
0,0.42316799999999993,2,0.24219631896028274
0,0.42316799999999993,3,1.8875556219112641
0,0.42472799999999994,1,0.01590647170893339
0,0.42472799999999994,2,0.24514090573046432
0,0.42472799999999994,3,1.8087942222066602
0,0.426272,1,0.01628496926738124
0,0.426272,2,0.24793368400955149
0,0.426272,3,1.7925751381832085
0,0.42779999999999996,1,0.016663811936547826
0,0.42779999999999996,2,0.2506727388206954
0,0.42779999999999996,3,1.726346875801841
0,0.42931199999999997,1,0.01704282911764472
0,0.42931199999999997,2,0.2532829752969078
0,0.42931199999999997,3,1.6443738946320778
0,0.43080799999999997,1,0.017421740448688893
0,0.43080799999999997,2,0.2557429586432774
0,0.43080799999999997,3,1.6858879343673636
0,0.43228799999999995,1,0.01780024002748094
0,0.43228799999999995,2,0.2582380727861411
0,0.43228799999999995,3,1.6522706755633132
0,0.43375199999999997,1,0.018178300566039855
0,0.43375199999999997,2,0.2606569970551658
0,0.43375199999999997,3,1.7179530271095174
0,0.4352,1,0.018555731897775738
0,0.4352,2,0.2631445930384204
0,0.4352,3,1.6872126793748297
0,0.43663199999999996,1,0.01893255495500675
0,0.43663199999999996,2,0.2655606815952852
0,0.43663199999999996,3,1.6851035576201445
0,0.438048,1,0.019308588880145684
0,0.438048,2,0.2679467882328753
0,0.438048,3,1.7489763771820528
0,0.43944799999999995,1,0.019683714383671697
0,0.43944799999999995,2,0.2703953551609301
0,0.43944799999999995,3,1.7086367737542951
0,0.44083199999999995,1,0.020057941555214422
0,0.44083199999999995,2,0.27276010845580606
0,0.44083199999999995,3,1.6716942669638983
0,0.4422,1,0.020431077383581974
0,0.4422,2,0.2750469862130127
0,0.4422,3,1.6192393188430794
0,0.443552,1,0.020802940908941973
0,0.443552,2,0.2772361977720886
0,0.443552,3,1.6415735789775097
0,0.44488799999999995,1,0.02117332846916547
0,0.44488799999999995,2,0.27942934007360243
0,0.44488799999999995,3,1.660782909799272
0,0.446208,1,0.021542175198062636
0,0.446208,2,0.28162157351453754
0,0.446208,3,1.6513243603856442
0,0.44751199999999997,1,0.021909409729925586
0,0.44751199999999997,2,0.2837749004804804
0,0.44751199999999997,3,1.7224956356978258
0,0.4488,1,0.02227491180174445
0,0.4488,2,0.2859934748592592
0,0.4488,3,1.7839788776525107
0,0.45007199999999997,1,0.022638695501765425
0,0.45007199999999997,2,0.2882626959916332
0,0.45007199999999997,3,1.762318810344278
0,0.451328,1,0.023000753447930927
0,0.451328,2,0.29047616841742563
0,0.451328,3,1.7476023081132066
0,0.45256799999999997,1,0.023360943896768523
0,0.45256799999999997,2,0.29264319527948596
0,0.45256799999999997,3,1.7542094379931228
0,0.453792,1,0.023719139167790615
0,0.453792,2,0.29479034763158957
0,0.453792,3,1.7047798972747006
0,0.45499999999999996,1,0.02407524590772957
0,0.45499999999999996,2,0.2968497217474974
0,0.45499999999999996,3,1.698387463782137
0,0.456192,1,0.024429090776052594
0,0.456192,2,0.29887419960432576
0,0.456192,3,1.7086017807351097
0,0.457368,1,0.024780566834787285
0,0.457368,2,0.3008835152984703
0,0.457368,3,1.7176373444233561
0,0.458528,1,0.025129591712533508
0,0.458528,2,0.30287597461800136
0,0.458528,3,1.720508181223337
0,0.45967199999999997,1,0.025476081827496496
0,0.45967199999999997,2,0.3048442359773208
0,0.45967199999999997,3,1.6897275587950713
0,0.4608,1,0.02581994612567892
0,0.4608,2,0.30675024866364164
0,0.4608,3,1.657137313397089
0,0.461912,1,0.026161052402192887
0,0.461912,2,0.3085929853561392
0,0.461912,3,1.6448586136250252
0,0.463008,1,0.02649927031414321
0,0.463008,2,0.3103957503966722
0,0.463008,3,1.6652050113493886
0,0.464088,1,0.026834497724571624
0,0.464088,2,0.3121941718089296
0,0.464088,3,1.729395783435276
0,0.465152,1,0.02716667232337633
0,0.465152,2,0.31403424892250476
0,0.465152,3,1.7345877785142663
0,0.4662,1,0.02749578021624711
0,0.4662,2,0.3158520969143877
0,0.4662,3,1.666467426938009
0,0.467232,1,0.027821739580262753
0,0.467232,2,0.3175718912989877
0,0.467232,3,1.714777889113575
0,0.468248,1,0.028144392621822528
0,0.468248,2,0.31931410563432716
0,0.468248,3,1.6911505885856366
0,0.469248,1,0.028463706727456857
0,0.469248,2,0.3210052562229128
0,0.469248,3,1.6771595455961665
0,0.470232,1,0.028779575899580197
0,0.470232,2,0.3226555812157794
0,0.470232,3,1.7069714356259444
0,0.4712,1,0.02909190650219708
0,0.4712,2,0.3243079295654654
0,0.4712,3,1.7280855178411056
0,0.472152,1,0.029400647651143405
0,0.472152,2,0.3259530669784501
0,0.472152,3,1.765226839754695
0,0.473088,1,0.029705739721835232
0,0.473088,2,0.3276053193004605
0,0.473088,3,1.7070815741792331
0,0.474008,1,0.030007136615591647
0,0.474008,2,0.32917583434870534
0,0.474008,3,1.6502989425222085
0,0.474912,1,0.030304711569842883
0,0.474912,2,0.33066770459274547
0,0.474912,3,1.7044076843392924
0,0.4758,1,0.03059834449152124
0,0.4758,2,0.3321812186164388
0,0.4758,3,1.727265441681674
0,0.476672,1,0.03088800651415477
0,0.476672,2,0.33368739408158515
0,0.476672,3,1.7239483475911865
0,0.477528,1,0.031173642923488613
0,0.477528,2,0.33516309386712323
0,0.477528,3,1.7488088566876685
0,0.478368,1,0.031455179922337
0,0.478368,2,0.3366320933067409
0,0.478368,3,1.7305384140645506
0,0.479192,1,0.03173256476722175
0,0.479192,2,0.3380580569599301
0,0.479192,3,1.71784657628807
0,0.48,1,0.03200571567724536
0,0.48,2,0.33944607699357077
0,0.48,3,1.7080804235350808
0,0.480792,1,0.03227455697022427
0,0.480792,2,0.3407988766890106
0,0.480792,3,1.694537674397233
0,0.481568,1,0.032539016898534945
0,0.481568,2,0.34211383792434286
0,0.481568,3,1.6790409903947787
0,0.48232800000000003,1,0.03279902341535746
0,0.48232800000000003,2,0.343389909077043
0,0.48232800000000003,3,1.6327320583458054
0,0.48307200000000006,1,0.03305450550771079
0,0.48307200000000006,2,0.3446046617284523
0,0.48307200000000006,3,1.6894506085101584
0,0.48380000000000006,1,0.033305377701449104
0,0.48380000000000006,2,0.34583458177144766
0,0.48380000000000006,3,1.6826803575146718
0,0.48451200000000005,1,0.03355161192367037
0,0.48451200000000005,2,0.3470326501859981
0,0.48451200000000005,3,1.7355171296301843
0,0.48520800000000003,1,0.033793146648199816
0,0.48520800000000003,2,0.3482405701082207
0,0.48520800000000003,3,1.7928642004482258
0,0.48588800000000004,1,0.034029950235873414
0,0.48588800000000004,2,0.3494597177645255
0,0.48588800000000004,3,1.7197796353231882
0,0.48655200000000004,1,0.034261991488469055
0,0.48655200000000004,2,0.3506016514423801
0,0.48655200000000004,3,1.7095255915390015
0,0.4872,1,0.03448918135860371
0,0.4872,2,0.3517094240256973
0,0.4872,3,1.6946924417034754
0,0.48783200000000004,1,0.03471146171458796
0,0.48783200000000004,2,0.35278046964885396
0,0.48783200000000004,3,1.6750040874194367
0,0.48844800000000005,1,0.03492877448389165
0,0.48844800000000005,2,0.35381227216670436
0,0.48844800000000005,3,1.7004364521145432
0,0.48904800000000004,1,0.03514106184719167
0,0.48904800000000004,2,0.35483253403797305
0,0.48904800000000004,3,1.728778425887887
0,0.48963200000000007,1,0.035348284047069856
0,0.48963200000000007,2,0.35584214063869163
0,0.48963200000000007,3,1.7345800177720998
0,0.4902,1,0.035550402382952616
0,0.4902,2,0.3568273820887861
0,0.4902,3,1.7585562886623471
0,0.490752,1,0.035747371097865625
0,0.490752,2,0.3577981051601277
0,0.490752,3,1.7840001040253715
0,0.49128800000000006,1,0.035939150882231465
0,0.49128800000000006,2,0.3587543292158854
0,0.49128800000000006,3,1.8056807950371014
0,0.491808,1,0.03612570313342371
0,0.491808,2,0.3596932832293046
0,0.491808,3,1.7969627357318858
0,0.492312,1,0.036306988548171285
0,0.492312,2,0.36059895244811346
0,0.492312,3,1.7878828643441684
0,0.49280000000000007,1,0.03648296083696598
0,0.49280000000000007,2,0.3614714392859135
0,0.49280000000000007,3,1.8202600939714046
0,0.49327200000000004,1,0.03665357535630892
0,0.49327200000000004,2,0.36233060205026796
0,0.49327200000000004,3,1.8093256802655753
0,0.49372800000000006,1,0.03681879811084385
0,0.49372800000000006,2,0.36315565456046905
0,0.49372800000000006,3,1.8450501155002441
0,0.49416800000000005,1,0.036978586598850456
0,0.49416800000000005,2,0.36396747661128914
0,0.49416800000000005,3,1.8477311779094328
0,0.49459200000000003,1,0.037132908808933635
0,0.49459200000000003,2,0.3647509146307227
0,0.49459200000000003,3,1.900589118100716
0,0.49500000000000005,1,0.03728172718210298
0,0.49500000000000005,2,0.3655263549909078
0,0.49500000000000005,3,1.913767373069777
0,0.49539200000000005,1,0.037425013513259414
0,0.49539200000000005,2,0.36627655180115115
0,0.49539200000000005,3,1.9030046810070622
0,0.49576800000000004,1,0.037562733496736646
0,0.49576800000000004,2,0.36699208156120977
0,0.49576800000000004,3,1.881029026490907
0,0.49612800000000007,1,0.03769485064609869
0,0.49612800000000007,2,0.3676692520107466
0,0.49612800000000007,3,1.8652063530192287
0,0.4964720000000001,1,0.03782132886879039
0,0.4964720000000001,2,0.3683108829961852
0,0.4964720000000001,3,1.8690660017088563
0,0.4968000000000001,1,0.03794213483841313
0,0.4968000000000001,2,0.3689239366447457
0,0.4968000000000001,3,1.870377609722102
0,0.49711200000000005,1,0.03805723910664629
0,0.49711200000000005,2,0.36950749445897896
0,0.49711200000000005,3,1.9113720181154792
0,0.4974080000000001,1,0.038166613325006156
0,0.4974080000000001,2,0.37007326057634116
0,0.4974080000000001,3,1.947341282960162
0,0.4976880000000001,1,0.03827023383796753
0,0.4976880000000001,2,0.37061851613557
0,0.4976880000000001,3,1.9190629924208529
0,0.49795200000000006,1,0.038368077126227314
0,0.49795200000000006,2,0.37112514876556907
0,0.49795200000000006,3,1.9134816036819469
0,0.4982,1,0.038460116163121144
0,0.4982,2,0.37159969220328204
